,tick,exchange,country_name,currency,sector,industry,fulltime_employees
1436,002818.SZ,Shenzhen,China,CNY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",758
1437,601163.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,"5,687"
1438,603306.SS,Shanghai,China,CNY,Consumer Cyclical,Textile Manufacturing,"1,901"
1439,600876.SS,Shanghai,China,CNY,Industrials,Building Products & Equipment,"3,857"
1440,002807.SZ,Shenzhen,China,CNY,Financial Services,Banks—Regional,"1,807"
1441,600366.SS,Shanghai,China,CNY,Industrials,Tools & Accessories,
1442,002737.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"5,621"
1443,600312.SS,Shanghai,China,CNY,Industrials,Electrical Equipment & Parts,"4,766"
1444,600381.SS,Shanghai,China,CNY,Energy,Thermal Coal,173
1445,603766.SS,Shanghai,China,CNY,Consumer Cyclical,Recreational Vehicles,"8,665"
1446,600869.SS,Shanghai,China,CNY,Industrials,Electrical Equipment & Parts,"8,387"
1447,600804.SS,Shanghai,China,CNY,Communication Services,Telecom Services,"5,287"
1448,600490.SS,Shanghai,China,CNY,Basic Materials,Copper,"1,892"
1449,002061.SZ,Shenzhen,China,CNY,Basic Materials,Chemicals,
1450,002675.SZ,Shenzhen,China,CNY,Basic Materials,Chemicals,"2,000"
1451,600502.SS,Shanghai,China,CNY,Industrials,Engineering & Construction,"18,207"
1452,688001.SS,Shanghai,China,CNY,Technology,Electronic Components,"2,120"
1453,300284.SZ,Shenzhen,China,CNY,Industrials,Engineering & Construction,"8,037"
1454,603983.SS,Shanghai,China,CNY,Consumer Defensive,Household & Personal Products,950
1455,603297.SS,Shanghai,China,CNY,Technology,Scientific & Technical Instruments,
1456,002518.SZ,Shenzhen,China,CNY,Industrials,Electrical Equipment & Parts,"2,897"
1457,300639.SZ,Shenzhen,Hong Kong,CNY,Healthcare,Diagnostics & Research,"2,356"
1458,603223.SS,Shanghai,China,CNY,Industrials,Trucking,"1,318"
1459,002332.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"3,656"
1460,600933.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,"5,181"
1461,000881.SZ,Shenzhen,China,CNY,Industrials,Conglomerates,
1462,002635.SZ,Shenzhen,China,CNY,Technology,Computer Hardware,"5,723"
1463,600017.SS,Shanghai,China,CNY,Industrials,Marine Shipping,"5,581"
1464,600635.SS,Shanghai,China,CNY,Utilities,Utilities—Regulated Gas,"2,962"
