,tick,exchange,country_name,currency,sector,industry,fulltime_employees
37,CTY1S.HE,Helsinki,Finland,EUR,Real Estate,Real Estate—Diversified,251
38,UPONOR.HE,Helsinki,Finland,EUR,Industrials,Building Products & Equipment,"4,234"
39,FSC1V.HE,Helsinki,Finland,EUR,Technology,Software—Infrastructure,"1,656"
40,EQV1V.HE,Helsinki,Finland,EUR,Financial Services,Asset Management,93
41,TOKMAN.HE,Helsinki,Finland,EUR,Consumer Defensive,Discount Stores,"4,105"
42,PON1V.HE,Helsinki,Finland,EUR,Industrials,Farm & Heavy Construction Machinery,"2,031"
43,MUSTI.HE,Helsinki,Finland,EUR,Consumer Cyclical,Personal Services,"1,446"
44,ALMA.HE,Helsinki,Finland,EUR,Communication Services,Publishing,"1,690"
45,YIT.HE,Helsinki,Finland,EUR,Industrials,Engineering & Construction,"6,803"
46,KEMPOWR.HE,Helsinki,Finland,EUR,Industrials,Electrical Equipment & Parts,136
47,SKARTA.HE,Helsinki,Finland,EUR,Industrials,Engineering & Construction,
48,AKTIA.HE,Helsinki,Finland,EUR,Financial Services,Banks—Regional,845
49,OLVAS.HE,Helsinki,Finland,EUR,Consumer Defensive,Beverages—Brewers,"2,111"
50,CAV1V.HE,Helsinki,Finland,EUR,Industrials,Specialty Business Services,"14,298"
51,HARVIA.HE,Helsinki,Finland,EUR,Consumer Cyclical,Leisure,824
52,FIA1S.HE,Helsinki,Finland,EUR,Industrials,Airlines,"4,846"
53,ANORA.HE,Helsinki,Finland,EUR,Consumer Defensive,Beverages—Wineries & Distilleries,"1,055"
54,PUUILO.HE,Helsinki,Finland,EUR,Consumer Cyclical,Department Stores,677
55,ENENTO.HE,Helsinki,Finland,EUR,Industrials,Consulting Services,449
56,BAS1V.HE,Helsinki,Finland,EUR,Technology,Software—Application,"1,320"
57,OMASP.HE,Helsinki,Finland,EUR,Financial Services,Banks—Regional,288
58,ROVIO.HE,Helsinki,Finland,EUR,Communication Services,Electronic Gaming & Multimedia,496
59,ALBBV.HE,Helsinki,Finland,EUR,Financial Services,Banks—Regional,855
60,ALBAV.HE,Helsinki,Finland,EUR,Financial Services,Banks—Regional,855
61,PURMO.HE,Helsinki,Finland,EUR,Industrials,Building Products & Equipment,"3,471"
62,SCANFL.HE,Helsinki,Finland,EUR,Technology,Electronic Components,"3,282"
63,TNOM.HE,Helsinki,Finland,EUR,Industrials,Specialty Business Services,"1,047"
64,ICP1V.HE,Helsinki,Finland,EUR,Technology,Electronic Components,709
65,MEKKO.HE,Helsinki,Finland,EUR,Consumer Cyclical,Apparel Manufacturing,409
66,TALLINK.HE,Helsinki,Estonia,EUR,Industrials,Marine Shipping,"4,785"
67,REMEDY.HE,Helsinki,Finland,EUR,Communication Services,Electronic Gaming & Multimedia,294
68,SPINN.HE,Helsinki,Finland,EUR,Consumer Cyclical,Textile Manufacturing,58
69,KAMUX.HE,Helsinki,Finland,EUR,Consumer Cyclical,Auto & Truck Dealerships,"1,221"
70,RAIKV.HE,Helsinki,Finland,EUR,Consumer Defensive,Packaged Foods,388
71,LAT1V.HE,Helsinki,Finland,EUR,Industrials,Waste Management,"8,171"
72,ETTE.HE,Helsinki,Finland,EUR,Industrials,Engineering & Construction,"3,629"
73,CAPMAN.HE,Helsinki,Finland,EUR,Financial Services,Asset Management,160
74,RAIVV.HE,Helsinki,Finland,EUR,Consumer Defensive,Packaged Foods,388
75,GOFORE.HE,Helsinki,Finland,EUR,Technology,Information Technology Services,852
76,RELAIS.HE,Helsinki,Finland,EUR,Consumer Cyclical,Auto Parts,950
77,OKDBV.HE,Helsinki,Finland,EUR,Healthcare,Pharmaceutical Retailers,"2,645"
78,OKDAV.HE,Helsinki,Finland,EUR,Healthcare,Pharmaceutical Retailers,"2,645"
79,TEM1V.HE,Helsinki,Finland,EUR,Technology,Software—Application,750
80,NANOFH.HE,Helsinki,Finland,EUR,Healthcare,Biotechnology,125
81,ADMCM.HE,Helsinki,Finland,EUR,Technology,Software—Application,162
82,DETEC.HE,Helsinki,Finland,EUR,Technology,Scientific & Technical Instruments,451
83,ATRAV.HE,Helsinki,Finland,EUR,Consumer Defensive,Packaged Foods,"3,711"
84,TAALA.HE,Helsinki,Finland,EUR,Financial Services,Asset Management,104
85,RAP1V.HE,Helsinki,Finland,EUR,Consumer Cyclical,Leisure,"1,757"
86,STOCKA.HE,Helsinki,Finland,EUR,Consumer Cyclical,Department Stores,"5,833"
87,PIHLIS.HE,Helsinki,Finland,EUR,Healthcare,Medical Care Facilities,"6,297"
88,MODU.HE,Helsinki,Finland,EUR,Healthcare,Medical Devices,
89,LEMON.HE,Helsinki,Finland,EUR,Technology,Software—Application,153
90,ASPO.HE,Helsinki,Finland,EUR,Industrials,Conglomerates,928
91,VERK.HE,Helsinki,Finland,EUR,Consumer Cyclical,Internet Retail,825
92,SITOWS.HE,Helsinki,Finland,EUR,Industrials,Engineering & Construction,"2,034"
93,VIK1V.HE,Helsinki,Finland,EUR,Industrials,Marine Shipping,"2,333"
94,SUY1V.HE,Helsinki,Finland,EUR,Consumer Defensive,Household & Personal Products,707
95,BITTI.HE,Helsinki,Finland,EUR,Technology,Communication Equipment,653
96,DIGIA.HE,Helsinki,Finland,EUR,Technology,Information Technology Services,"1,339"
97,EVLI.HE,Helsinki,Finland,EUR,Financial Services,Banks—Regional,
98,KSLAV.HE,Helsinki,Finland,EUR,Communication Services,Publishing,"2,445"
99,NOHO.HE,Helsinki,Finland,EUR,Consumer Cyclical,Restaurants,"1,497"
100,FARON.HE,Helsinki,Finland,EUR,Healthcare,Biotechnology,37
101,DUELL.HE,Helsinki,Finland,EUR,Consumer Cyclical,Specialty Retail,
102,AFAGR.HE,Helsinki,Finland,EUR,Basic Materials,Other Industrial Metals & Mining,503
103,EEZY.HE,Helsinki,Finland,EUR,Industrials,Staffing & Employment Services,"3,694"
104,HKSAV.HE,Helsinki,Finland,EUR,Consumer Defensive,Packaged Foods,"7,061"
105,TITAN.HE,Helsinki,Finland,EUR,Financial Services,Asset Management,61
106,UNITED.HE,Helsinki,Finland,EUR,Financial Services,Capital Markets,137
107,ORTHEX.HE,Helsinki,Finland,EUR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",320
108,TOIVO.HE,Helsinki,Finland,EUR,Real Estate,Real Estate—Diversified,28
109,ILK2S.HE,Helsinki,Finland,EUR,Communication Services,Publishing,455
110,HEALTH.HE,Helsinki,Finland,EUR,Healthcare,Health Information Services,63
