,tick,exchange,country_name,currency,sector,industry,fulltime_employees
201,CICN.SW,.,Switzerland,USD,Technology,Electronic Components,"1,990"
202,LECN.SW,Swiss,Switzerland,CHF,Industrials,Electrical Equipment & Parts,
203,STGN.SW,Swiss,Switzerland,CHF,Industrials,Specialty Industrial Machinery,"1,327"
204,GMI.SW,Swiss,Switzerland,CHF,Consumer Defensive,Farm Products,186
205,TOHN.SW,Swiss,Switzerland,CHF,Industrials,Specialty Industrial Machinery,613
206,BVZN.SW,Swiss,Switzerland,CHF,Industrials,Railroads,655
207,KLIN.SW,.,Switzerland,USD,Industrials,Specialty Industrial Machinery,"1,145"
208,ALPN.SW,Swiss,Switzerland,CHF,Financial Services,Asset Management,3
209,MCHN.SW,Swiss,Switzerland,CHF,,,
210,MIKN.SW,Swiss,Switzerland,CHF,Industrials,Specialty Industrial Machinery,"1,327"
211,ESUN.SW,Swiss,Switzerland,CHF,Utilities,Utilities—Renewable,
212,DCN.SW,Swiss,Switzerland,CHF,Technology,Scientific & Technical Instruments,371
213,OBSN.SW,Swiss,Switzerland,CHF,Healthcare,Biotechnology,48
214,CPEN.SW,Swiss,Switzerland,CHF,Financial Services,Asset Management,
215,CLXN.SW,Swiss,Switzerland,CHF,Technology,Software—Application,572
216,EVE.SW,Swiss,Switzerland,CHF,Healthcare,Biotechnology,68
217,ADVN.SW,Swiss,Switzerland,CHF,Industrials,Metal Fabrication,"1,132"
218,ZUBN.SW,Swiss,Switzerland,CHF,Real Estate,Real Estate Services,6
219,HOCN.SW,Swiss,Switzerland,CHF,Consumer Defensive,Packaged Foods,387
220,NBEN.SW,Swiss,Switzerland,CHF,Financial Services,Asset Management,
221,VILN.SW,Swiss,Switzerland,CHF,Consumer Defensive,Grocery Stores,269
222,SPCE.SW,Swiss,Switzerland,USD,Financial Services,Asset Management,
223,KURN.SW,Swiss,Switzerland,CHF,Healthcare,Biotechnology,58
224,SPEX.SW,Swiss,Switzerland,CHF,Healthcare,Biotechnology,
225,WIHN.SW,Swiss,Switzerland,CHF,Technology,Semiconductors,81
226,VLRT.SW,Swiss,Switzerland,CHF,Financial Services,Capital Markets,71
227,BLS.SW,Swiss,Switzerland,CHF,Basic Materials,Other Industrial Metals & Mining,10
228,AIRE.SW,Swiss,Switzerland,CHF,Consumer Cyclical,Leisure,
229,ONE.SW,Swiss,Switzerland,CHF,Financial Services,Banks—Regional,32
230,STRN.SW,Swiss,Switzerland,CHF,Industrials,Specialty Industrial Machinery,328
231,ARON.SW,Swiss,Switzerland,CHF,Financial Services,Capital Markets,13
232,ASWN.SW,Swiss,Switzerland,CHF,Consumer Cyclical,Travel Services,50
233,ADXN.SW,Swiss,Switzerland,CHF,Healthcare,Biotechnology,26
234,NWRN.SW,Swiss,Italy,CHF,Healthcare,Biotechnology,25
235,SANN.SW,Swiss,Switzerland,CHF,Healthcare,Biotechnology,86
236,IGPH.SW,Swiss,Netherlands,CHF,Healthcare,Diagnostics & Research,2
237,RUS.SW,Swiss,Switzerland,CHF,Financial Services,Asset Management,19
238,PRFN.SW,Swiss,Switzerland,CHF,Industrials,Airports & Air Services,
239,ACHI.SW,Swiss,Switzerland,CHF,Healthcare,Health Information Services,29
240,PEDU.SW,Swiss,Switzerland,CHF,Industrials,Specialty Industrial Machinery,103
241,CASN.SW,Swiss,Ireland,CHF,Financial Services,Asset Management,
242,THAG.SW,Swiss,Switzerland,CHF,Communication Services,Internet Content & Information,
243,FI.SW,Swiss,Switzerland,CHF,,,
244,VIFNE.SW,Swiss,Switzerland,CHF,,,"2,200"
245,NESNE.SW,Swiss,Switzerland,CHF,,,"276,000"
