,tick,exchange,country_name,currency,sector,industry,fulltime_employees
74,1605.T,Tokyo,Japan,JPY,Energy,Oil & Gas E&P,"3,189"
75,8267.T,Tokyo,Japan,JPY,Consumer Cyclical,Department Stores,"155,578"
76,1925.T,Tokyo,Japan,JPY,Real Estate,Real Estate—Development,"48,807"
77,7269.T,Tokyo,Japan,JPY,Consumer Cyclical,Auto Manufacturers,"68,739"
78,7832.T,Tokyo,Japan,JPY,Consumer Cyclical,Leisure,"9,550"
79,9735.T,Tokyo,Japan,JPY,Industrials,Security & Protection Services,"59,436"
80,5401.T,Tokyo,Japan,JPY,Basic Materials,Steel,"106,226"
81,6869.T,Tokyo,Japan,JPY,Healthcare,Medical Instruments & Supplies,"8,445"
82,2802.T,Tokyo,Japan,JPY,Consumer Defensive,Packaged Foods,"33,461"
83,8630.T,Tokyo,Japan,JPY,Financial Services,Insurance—Property & Casualty,"48,115"
84,8015.T,Tokyo,Japan,JPY,Industrials,Conglomerates,"64,402"
85,5713.T,Tokyo,Japan,JPY,Basic Materials,Other Industrial Metals & Mining,"7,072"
86,6920.T,Tokyo,Japan,JPY,Technology,Semiconductor Equipment & Materials,529
87,9101.T,Tokyo,Japan,JPY,Industrials,Marine Shipping,"35,057"
88,8421.T,Tokyo,Japan,JPY,Financial Services,Banks—Regional,"1,702"
89,4523.T,Tokyo,Japan,JPY,Healthcare,Drug Manufacturers—Specialty & Generic,"11,237"
90,6857.T,Tokyo,Japan,JPY,Technology,Semiconductor Equipment & Materials,
91,8830.T,Tokyo,Japan,JPY,Real Estate,Real Estate Services,"13,530"
92,2801.T,Tokyo,Japan,JPY,Consumer Defensive,Packaged Foods,"7,645"
93,4684.T,Tokyo,Japan,JPY,Technology,Software—Application,"2,049"
94,4528.T,Tokyo,Japan,JPY,Healthcare,Drug Manufacturers—General,"3,607"
95,8604.T,Tokyo,Japan,JPY,Financial Services,Capital Markets,"26,402"
96,9843.T,Tokyo,Japan,JPY,Consumer Cyclical,Specialty Retail,"18,400"
97,6645.T,Tokyo,Japan,JPY,Technology,Electronic Components,"28,254"
98,6762.T,Tokyo,Japan,JPY,Technology,Electronic Components,"116,613"
99,2587.T,Tokyo,Japan,JPY,Consumer Defensive,Beverages—Brewers,"23,866"
100,8309.T,Tokyo,Japan,JPY,Financial Services,Banks—Regional,"22,139"
101,2503.T,Tokyo,Japan,JPY,Consumer Defensive,Beverages—Brewers,"29,515"
102,1928.T,Tokyo,Japan,JPY,Consumer Cyclical,Residential Construction,
