,tick,exchange,country_name,currency,sector,industry,fulltime_employees
73,MBR.WA,Warsaw,Poland,PLN,Industrials,Waste Management,228
74,SHO.WA,Warsaw,Poland,PLN,Technology,Software—Application,179
75,TMR.WA,Warsaw,Slovakia,PLN,Consumer Cyclical,Resorts & Casinos,"1,193"
76,SPH.WA,Warsaw,Bulgaria,PLN,Healthcare,Medical Distribution,"5,507"
77,11B.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,189
78,TEN.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,147
79,AML.WA,Warsaw,Poland,PLN,Basic Materials,Aluminum,613
80,CLN.WA,Warsaw,Poland,PLN,Healthcare,Drug Manufacturers—Specialty & Generic,518
81,CPG.WA,Warsaw,Poland,PLN,Real Estate,Real Estate Services,
82,GPW.WA,Warsaw,Poland,PLN,Financial Services,Financial Data & Stock Exchanges,
83,MNC.WA,Warsaw,Poland,PLN,Industrials,Metal Fabrication,374
84,COG.WA,Warsaw,Poland,PLN,Basic Materials,Steel,"1,936"
85,SKA.WA,Warsaw,Poland,PLN,Basic Materials,Specialty Chemicals,
86,MCI.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,18
87,SEN.WA,Warsaw,Jersey,PLN,Energy,Oil & Gas E&P,
88,PXM.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,"4,555"
89,DBC.WA,Warsaw,Poland,PLN,Consumer Cyclical,Auto Parts,"2,962"
90,NWG.WA,Warsaw,Poland,PLN,Industrials,Specialty Industrial Machinery,"1,277"
91,VRG.WA,Warsaw,Poland,PLN,Consumer Cyclical,Apparel Manufacturing,"2,374"
92,FTE.WA,Warsaw,Poland,PLN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
93,OND.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,334
94,ZEP.WA,Warsaw,Poland,PLN,Utilities,Utilities—Independent Power Producers,"3,956"
95,DAT.WA,Warsaw,Poland,PLN,Technology,Software—Infrastructure,41
96,TIM.WA,Warsaw,Poland,PLN,Technology,Electronics & Computer Distribution,519
97,BOS.WA,Warsaw,Poland,PLN,Financial Services,Banks—Regional,"1,404"
98,VRC.WA,Warsaw,Poland,PLN,Technology,Software—Application,114
99,RVU.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,190
100,STX.WA,Warsaw,Poland,PLN,Industrials,Infrastructure Operations,
101,ABE.WA,Warsaw,Poland,PLN,Technology,Electronics & Computer Distribution,"1,210"
102,ATC.WA,Warsaw,Poland,PLN,Basic Materials,Paper & Paper Products,"1,500"
103,CFI.WA,Warsaw,Poland,PLN,Industrials,Conglomerates,254
104,BRS.WA,Warsaw,Poland,PLN,Industrials,Conglomerates,"10,000"
105,AMC.WA,Warsaw,Poland,PLN,Consumer Cyclical,"Furnishings, Fixtures & Appliances","3,200"
106,PHN.WA,Warsaw,Poland,PLN,Real Estate,Real Estate Services,662
107,WWL.WA,Warsaw,Poland,PLN,Consumer Defensive,Confectioners,"1,036"
108,MBW.WA,Warsaw,France,PLN,Consumer Defensive,Beverages—Wineries & Distilleries,665
109,ASB.WA,Warsaw,Cyprus,PLN,Technology,Electronics & Computer Distribution,"2,079"
110,OPN.WA,Warsaw,Poland,PLN,Consumer Cyclical,Auto Parts,527
111,FRO.WA,Warsaw,Poland,PLN,Industrials,Building Products & Equipment,539
112,AST.WA,Warsaw,Netherlands,PLN,Consumer Defensive,Farm Products,"5,027"
113,CTX.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,
114,IMC.WA,Warsaw,Luxembourg,PLN,Consumer Defensive,Farm Products,"1,888"
115,MRC.WA,Warsaw,Poland,PLN,Healthcare,Medical Instruments & Supplies,"1,051"
116,APT.WA,Warsaw,Poland,PLN,Industrials,Electrical Equipment & Parts,"2,300"
117,R22.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,453
118,CAV.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,
119,AMB.WA,Warsaw,Poland,PLN,Consumer Defensive,Beverages—Wineries & Distilleries,900
120,BST.WA,Warsaw,Poland,PLN,Financial Services,Credit Services,506
121,MAB.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,213
122,PKP.WA,Warsaw,Poland,PLN,Industrials,Integrated Freight & Logistics,"20,963"
123,PEN.WA,Warsaw,Netherlands,PLN,Technology,Solar,141
124,ENT.WA,Warsaw,Poland,PLN,Industrials,Airlines,508
125,MGT.WA,Warsaw,Poland,PLN,Industrials,Tools & Accessories,"1,829"
126,ARH.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,278
127,RWL.WA,Warsaw,Poland,PLN,Industrials,Tools & Accessories,"1,803"
128,VGO.WA,Warsaw,Poland,PLN,Technology,Electronic Components,
129,CTS.WA,Warsaw,Lithuania,PLN,Industrials,Specialty Business Services,"2,519"
130,ENE.WA,Warsaw,Poland,PLN,Healthcare,Medical Care Facilities,"3,960"
131,CRJ.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,30
132,TOA.WA,Warsaw,Poland,PLN,Industrials,Tools & Accessories,
133,SEL.WA,Warsaw,Poland,PLN,Basic Materials,Specialty Chemicals,"1,962"
134,TAR.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,
135,EMC.WA,Warsaw,Poland,PLN,Healthcare,Medical Care Facilities,"2,067"
136,ERB.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,"2,436"
137,MLS.WA,Warsaw,Poland,PLN,Technology,Solar,
138,WLT.WA,Warsaw,Poland,PLN,Industrials,Farm & Heavy Construction Machinery,"3,379"
139,ANR.WA,Warsaw,Poland,PLN,Consumer Cyclical,Internet Retail,630
140,BMC.WA,Warsaw,Poland,PLN,Industrials,Specialty Industrial Machinery,624
141,VOX.WA,Warsaw,Poland,PLN,Healthcare,Diagnostics & Research,542
142,PCX.WA,Warsaw,Poland,PLN,Basic Materials,Specialty Chemicals,262
143,GNB.WA,Warsaw,Poland,PLN,Financial Services,Banks—Regional,"3,809"
144,MOC.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,85
145,KRC.WA,Warsaw,Poland,PLN,Industrials,Waste Management,116
