,tick,exchange,country_name,currency,sector,industry,fulltime_employees
2649,GENCON.NS,NSE,India,INR,Industrials,Engineering & Construction,148
2650,NIRAJ.NS,NSE,India,INR,Industrials,Engineering & Construction,19
2651,SARLAPOLY.BO,BSE,India,INR,,,
2652,SILINV.BO,BSE,India,INR,,,
2653,SUNDRMBRAK.NS,NSE,India,INR,Consumer Cyclical,Auto Parts,"1,071"
2654,PDMJEPAPER.BO,BSE,India,INR,,,
2655,KRITIIND.BO,BSE,India,INR,,,
2656,AYMSYNTEX.BO,BSE,India,INR,,,
2657,SURYALAXMI.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,"2,304"
2658,PERMAGN.BO,BSE,India,INR,,,
2659,INVENTURE.BO,BSE,India,INR,,,
2660,EMMBI.BO,BSE,India,INR,,,
2661,JMTAUTOLTD.BO,BSE,India,INR,,,
2662,SIMBHALS.NS,NSE,India,INR,Consumer Defensive,Confectioners,"1,484"
2663,BHAGYAPROP.NS,NSE,India,INR,Real Estate,Real Estate Services,19
2664,PRAENG.NS,NSE,India,INR,Real Estate,Real Estate—Development,75
2665,PONDYOXIDE.BO,BSE,India,INR,,,
2666,MAXIMUS.BO,BSE,India,INR,,,
2667,TCIDEVELOP.NS,NSE,India,INR,Real Estate,Real Estate Services,27
2668,NITTAGELA.BO,BSE,India,INR,,,
2669,DHUNINV.BO,BSE,India,INR,,,
2670,BROOKS.BO,BSE,India,INR,,,
2671,RANEENGINE.BO,BSE,India,INR,,,
2672,TIL.BO,BSE,India,INR,,,
2673,MAHASTEEL.BO,BSE,India,INR,,,
2674,PIONDIST.BO,BSE,India,INR,,,
2675,MITSU.BO,BSE,India,INR,,,
2676,JTLINFRA.BO,BSE,India,INR,,,
2677,CTE.NS,NSE,India,INR,Technology,Information Technology Services,220
2678,CCCL.NS,NSE,India,INR,Industrials,Engineering & Construction,425
2679,VIVIMEDLAB.BO,BSE,India,INR,,,
2680,MAHAPEXLTD.NS,NSE,India,INR,Financial Services,Credit Services,20
2681,GANGESSECU.NS,NSE,India,INR,Consumer Defensive,Packaged Foods,
2682,MRO-TEK.NS,NSE,India,INR,Technology,Communication Equipment,88
2683,SIGIND.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,526
2684,RAJSREESUG.NS,NSE,India,INR,Consumer Defensive,Confectioners,828
2685,VIVIMEDLAB.NS,NSE,India,INR,Healthcare,Drug Manufacturers—Specialty & Generic,
2686,AMBALALSA.BO,BSE,India,INR,,,
2687,PONNIERODE.BO,BSE,India,INR,,,
2688,ABAN.BO,BSE,India,INR,,,
2689,CEINSYSTECH.BO,BSE,India,INR,,,
2690,PACL.BO,BSE,India,INR,,,
2691,CORALAB.BO,BSE,India,INR,,,
2692,REVATHI.BO,BSE,India,INR,,,
2693,BASML.BO,BSE,India,INR,,,
2694,DONEAR.BO,BSE,India,INR,,,
2695,VIKASECO.BO,BSE,India,INR,,,
2696,PARACABLES.BO,BSE,India,INR,,,
2697,INDTONER.BO,BSE,India,INR,,,
2698,AHLADA.NS,NSE,India,INR,Industrials,Building Products & Equipment,258
2699,KHODAY.BO,BSE,India,INR,,,
2700,CSLFINANCE.BO,BSE,India,INR,,,
2701,MUKTAARTS.NS,NSE,India,INR,Communication Services,Entertainment,56
2702,CCHHL.NS,NSE,India,INR,Consumer Cyclical,Lodging,394
2703,JBFIND.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,"2,602"
2704,CEBBCO.BO,BSE,India,INR,,,
2705,MOLDTEK.BO,BSE,India,INR,,,
2706,PREMEXPLQ.BO,BSE,India,INR,,,
2707,MAHASTEEL.NS,NSE,India,INR,Basic Materials,Steel,212
2708,DECNGOLD.BO,BSE,India,INR,,,
2709,BANSWRAS.BO,BSE,India,INR,,,
2710,NITCO.BO,BSE,India,INR,,,
2711,GOKUL.BO,BSE,India,INR,,,
2712,REMSONSIND.NS,NSE,India,INR,Consumer Cyclical,Auto Parts,273
2713,IITL.BO,BSE,India,INR,,,
2714,SMARTLINK.NS,NSE,India,INR,Technology,Communication Equipment,28
2715,MADHAVIPL.BO,BSE,India,INR,,,
2716,BLKASHYAP.BO,BSE,India,INR,,,
2717,GANESHHOUC.BO,BSE,India,INR,,,
2718,SAMKRG.BO,BSE,India,INR,,,
2719,KAKATCEM.BO,BSE,India,INR,,,
2720,LOYALTEX.BO,BSE,India,INR,,,
2721,TITANBIO.BO,BSE,India,INR,,,
2722,PML.BO,BSE,India,INR,,,
2723,SETCO.BO,BSE,India,INR,,,
2724,MITCON.NS,NSE,India,INR,Industrials,Engineering & Construction,153
2725,OMAXAUTO.NS,NSE,India,INR,Consumer Cyclical,Auto Parts,229
2726,ELECTHERM.BO,BSE,India,INR,,,
2727,SURANASOL.NS,NSE,India,INR,Technology,Solar,7
2728,BAJAJST.BO,BSE,India,INR,,,
2729,SHREYAS.BO,BSE,India,INR,,,
2730,ISMTLTD.BO,BSE,India,INR,,,
2731,PRIMESECU.BO,BSE,India,INR,,,
2732,ARVEE.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,76
2733,VADILENT.BO,BSE,India,INR,,,
2734,ANKITMETAL.NS,NSE,India,INR,Basic Materials,Steel,"1,019"
2735,VIRINCHI.BO,BSE,India,INR,,,
2736,MAHAPEXLTD.BO,BSE,India,INR,,,
2737,GROBTEA.NS,NSE,India,INR,Consumer Defensive,Farm Products,"4,006"
2738,GENUSPAPER.BO,BSE,India,INR,,,
2739,TRIL.BO,BSE,India,INR,,,
2740,SGRL.BO,BSE,India,INR,,,
2741,SMRUTHIORG.BO,BSE,India,INR,,,
2742,ARIHCAPM.BO,BSE,India,INR,,,
2743,PANAENERG.BO,BSE,India,INR,,,
2744,RKEC.NS,NSE,India,INR,Industrials,Engineering & Construction,516
2745,UNITEDPOLY.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,100
2746,FRONTSP.BO,BSE,India,INR,,,
2747,RACLGEAR.BO,BSE,India,INR,,,
2748,VIKRAMTH.BO,BSE,India,INR,,,
2749,SAKUMA.BO,BSE,India,INR,,,
2750,SAKUMA.BO,BSE,India,INR,,,
2751,AARON.NS,NSE,India,INR,Industrials,Specialty Industrial Machinery,106
2752,NIRAJ.BO,BSE,India,INR,,,
2753,AMJLAND.NS,NSE,India,INR,Real Estate,Real Estate—Development,3
2754,RAMAPHO.BO,BSE,India,INR,,,
2755,ISFT.BO,BSE,India,INR,,,
2756,DIL.NS,NSE,India,INR,Industrials,Farm & Heavy Construction Machinery,21
2757,PALASHSECU.NS,NSE,India,INR,Consumer Defensive,Packaged Foods,
2758,GLOBE.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,539
2759,RUCHIRA.BO,BSE,India,INR,,,
2760,TIL.NS,NSE,India,INR,Industrials,Farm & Heavy Construction Machinery,287
2761,JHS.BO,BSE,India,INR,,,
2762,GRMOVER.BO,BSE,India,INR,,,
2763,VERTOZ.NS,NSE,India,INR,Communication Services,Advertising Agencies,69
2764,DELTAMAGNT.NS,NSE,India,INR,Industrials,Specialty Industrial Machinery,418
2765,IZMO.NS,NSE,India,INR,Technology,Software—Application,257
2766,VCL.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,
2767,AUSOMENT.NS,NSE,India,INR,Financial Services,Capital Markets,3
2768,OSWALAGRO.BO,BSE,India,INR,,,
2769,RPPINFRA.BO,BSE,India,INR,,,
2770,PENINLAND.BO,BSE,India,INR,,,
2771,CPL.BO,BSE,India,INR,,,
2772,MAFATIND.BO,BSE,India,INR,,,
2773,LOTUSEYE.NS,NSE,India,INR,Healthcare,Medical Care Facilities,323
2774,INCREDIBLE.NS,NSE,India,INR,Basic Materials,Steel,197
2775,MCDHOLDING.NS,NSE,India,INR,Financial Services,Capital Markets,1
2776,AAREYDRUGS.NS,NSE,India,INR,Healthcare,Drug Manufacturers—Specialty & Generic,
2777,INDTERRAIN.BO,BSE,India,INR,,,
2778,HUIL.BO,BSE,India,INR,,,
2779,SANWARIA.BO,BSE,India,INR,,,
2780,NOIDATOLL.BO,BSE,India,INR,,,
2781,SOFTTECH.NS,NSE,India,INR,Technology,Software—Application,247
2782,INDBANK.NS,NSE,India,INR,Financial Services,Capital Markets,92
2783,ARCHIDPLY.NS,NSE,India,INR,Basic Materials,Lumber & Wood Production,373
2784,CHEMCRUX.BO,BSE,India,INR,,,
2785,ADSL.BO,BSE,India,INR,,,
2786,MOKSH.NS,NSE,India,INR,Consumer Cyclical,Luxury Goods,11
2787,INDIANACRY.BO,BSE,India,INR,,,
2788,DENORA.BO,BSE,India,INR,,,
2789,ADORFO.BO,BSE,India,INR,,,
2790,PARSVNATH.BO,BSE,India,INR,,,
2791,LPDC.NS,NSE,India,INR,Real Estate,Real Estate Services,
2792,TOTAL.NS,NSE,India,INR,Industrials,Integrated Freight & Logistics,346
2793,SEPOWER.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,84
2794,MODISNME.BO,BSE,India,INR,,,
2795,TCIDEVELOP.BO,BSE,India,INR,,,
2796,AIROLAM.NS,NSE,India,INR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",237
2797,SYNCOMF.BO,BSE,India,INR,,,
2798,WELINV.NS,NSE,India,INR,Financial Services,Capital Markets,
2799,GRAVISSHO.BO,BSE,India,INR,,,
2800,SKMEGGPROD.BO,BSE,India,INR,,,
2801,CIANAGRO.BO,BSE,India,INR,,,
2802,VANTABIO.BO,BSE,India,INR,,,
2803,NAHARCAP.BO,BSE,India,INR,,,
2804,BI.BO,BSE,India,INR,,,
2805,INDOBORAX.BO,BSE,India,INR,,,
2806,BIGBLOC.BO,BSE,India,INR,,,
2807,AMDIND.NS,NSE,India,INR,Consumer Cyclical,Packaging & Containers,227
2808,BCONCEPTS.NS,NSE,India,INR,Consumer Cyclical,Footwear & Accessories,344
2809,FREDUN.BO,BSE,India,INR,,,
2810,PATINTLOG.NS,NSE,India,INR,Industrials,Integrated Freight & Logistics,294
2811,MOTOGENFIN.NS,NSE,India,INR,Real Estate,Real Estate—Diversified,19
2812,ONWARDTEC.BO,BSE,India,INR,,,
2813,SHAWGELTIN.BO,BSE,India,INR,,,
2814,SHIVTEX.BO,BSE,India,INR,,,
2815,SEYAIND.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,
2816,DRAGARWQ.BO,BSE,India,INR,,,
2817,ROML.NS,NSE,India,INR,,,
2818,SIL.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,12
2819,HINDMOTORS.BO,BSE,India,INR,,,
2820,JAGSNPHARM.BO,BSE,India,INR,,,
2821,SHIVAMILLS.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,674
2822,VAISHALI.NS,NSE,India,INR,Healthcare,Drug Manufacturers—Specialty & Generic,32
2823,TIRUPATIFL.NS,NSE,India,INR,Industrials,Metal Fabrication,92
2824,ARIES.BO,BSE,India,INR,,,
2825,ASIANHOTNR.BO,BSE,India,INR,,,
2826,BIOFILCHEM.NS,NSE,India,INR,Healthcare,Drug Manufacturers—Specialty & Generic,31
2827,SUMEETINDS.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,630
2828,TARMAT.NS,NSE,India,INR,Industrials,Engineering & Construction,83
2829,UMANGDAIR.BO,BSE,India,INR,,,
2830,VAARAD.BO,BSE,India,INR,,,
2831,SHREYANIND.BO,BSE,India,INR,,,
2832,RAGHUSYN.BO,BSE,India,INR,,,
2833,VIKASPROP.NS,NSE,India,INR,Basic Materials,Agricultural Inputs,
2834,DHPIND.BO,BSE,India,INR,,,
2835,SINCLAIR.BO,BSE,India,INR,,,
2836,REFEX.BO,BSE,India,INR,,,
2837,LAKSHMIMIL.BO,BSE,India,INR,,,
2838,BHARATWIRE.BO,BSE,India,INR,,,
2839,STEL.BO,BSE,India,INR,,,
2840,ALPHAGEO.BO,BSE,India,INR,,,
2841,BHANDARI.NS,NSE,India,INR,Consumer Cyclical,Apparel Manufacturing,386
2842,PRESSMN.NS,NSE,India,INR,Communication Services,Advertising Agencies,26
2843,NAHARINDUS.BO,BSE,India,INR,,,
2844,MERCANTILE.BO,BSE,India,INR,,,
2845,BIMETAL.BO,BSE,India,INR,,,
2846,ENERGYDEV.NS,NSE,India,INR,Utilities,Utilities—Regulated Electric,75
2847,ARTSONEN.BO,BSE,India,INR,,,
2848,PRAKASHSTL.NS,NSE,India,INR,Basic Materials,Steel,85
2849,20MICRONS.BO,BSE,India,INR,,,
2850,MBECL.BO,BSE,India,INR,,,
2851,AIMCOPEST.BO,BSE,India,INR,,,
2852,ALKALI.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,114
2853,STEELCITY.NS,NSE,India,INR,Financial Services,Capital Markets,355
2854,PODDAR.BO,BSE,India,INR,,,
2855,BODHTREE.BO,BSE,India,INR,,,
2856,UNIVASTU.NS,NSE,India,INR,Industrials,Engineering & Construction,100
2857,TOKYOPLAST.NS,NSE,India,INR,Consumer Cyclical,Packaging & Containers,359
2858,GRPLTD.BO,BSE,India,INR,,,
2859,MORARJEE.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,
2860,ULTRACAB.BO,BSE,India,INR,,,
2861,BHATIA.BO,BSE,India,INR,,,
2862,AVROIND.NS,NSE,India,INR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",44
2863,MAJESAUT.BO,BSE,India,INR,,,
2864,BIBCL.BO,BSE,India,INR,,,
2865,ABMINTLLTD.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,9
2866,PUNJLLOYD.NS,NSE,India,INR,Industrials,Engineering & Construction,
2867,SALSTEEL.NS,NSE,India,INR,Basic Materials,Steel,441
2868,HOCL.BO,BSE,India,INR,,,
2869,CLEDUCATE.BO,BSE,India,INR,,,
2870,SPORTKING.BO,BSE,India,INR,,,
2871,SCANPGEOM.BO,BSE,India,INR,,,
2872,DBSTOCKBRO.NS,NSE,India,INR,Financial Services,Capital Markets,
2873,RELHOME.BO,BSE,India,INR,,,
2874,TOUCHWOOD.NS,NSE,India,INR,Communication Services,Advertising Agencies,36
2875,GOENKA.NS,NSE,India,INR,Consumer Cyclical,Luxury Goods,11
2876,CAPITALT.BO,BSE,India,INR,,,
2877,INDOTECH.BO,BSE,India,INR,,,
2878,SIKA.BO,BSE,India,INR,,,
2879,CINEVISTA.NS,NSE,India,INR,Communication Services,Entertainment,
2880,FOCUS.NS,NSE,India,INR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",113
2881,ROLTA.NS,NSE,India,INR,Technology,Information Technology Services,274
2882,SHREERAMA.NS,NSE,India,INR,Consumer Cyclical,Packaging & Containers,360
