,tick,exchange,country_name,currency,sector,industry,fulltime_employees
385,PET.TO,Toronto,Canada,CAD,Consumer Cyclical,Specialty Retail,"1,815"
386,FRU.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
387,INE-PA.TO,Toronto,Canada,CAD,Utilities,Utilities—Renewable,370
388,PEY.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
389,OGC.TO,Toronto,Australia,CAD,Basic Materials,Gold,
390,IFP.TO,Toronto,Canada,CAD,Basic Materials,Lumber & Wood Production,"2,800"
391,RUS.TO,Toronto,Canada,CAD,Industrials,Industrial Distribution,"3,010"
392,WTE.TO,Toronto,Canada,CAD,Industrials,Marine Shipping,237
393,PRU.TO,Toronto,Australia,CAD,Basic Materials,Gold,
394,HBM.TO,Toronto,Canada,CAD,Basic Materials,Copper,
395,TVE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
396,EQB.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,"1,087"
397,VRNO.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,
398,IIP-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Residential,427
399,KNT.TO,Toronto,Georgia,CAD,Basic Materials,Gold,
400,U-U.TO,Toronto,Canada,USD,Energy,Uranium,
401,EIT-UN.TO,Toronto,Canada,CAD,Financial Services,Asset Management,
402,TER.CN,Canadian,Canada,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,
403,DRM.TO,Toronto,Canada,CAD,Real Estate,Real Estate—Development,
404,AIF.TO,Toronto,Canada,CAD,Real Estate,Real Estate Services,"2,600"
405,RCH.TO,Toronto,Canada,CAD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
406,FN-PA.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,"1,532"
407,SGML.V,TSXV,Georgia,CAD,Basic Materials,Other Industrial Metals & Mining,
408,CLS.TO,Toronto,Canada,CAD,Technology,Electronic Components,
409,SES.TO,Toronto,Canada,CAD,Industrials,Waste Management,950
410,AAV.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,40
411,CL.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,"3,200"
412,ENGH.TO,Toronto,Canada,CAD,Technology,Software—Application,"1,813"
413,CGG.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,"2,082"
414,SSL.TO,Toronto,Canada,CAD,Basic Materials,Gold,
415,MAG.TO,Toronto,Canada,CAD,Basic Materials,Silver,8
416,WDO.TO,Toronto,Canada,CAD,Basic Materials,Gold,
417,SEA.TO,Toronto,Canada,CAD,Basic Materials,Gold,
418,GSY.TO,Toronto,Canada,CAD,Financial Services,Credit Services,"2,200"
419,ASTL.TO,Toronto,Canada,CAD,Basic Materials,Steel,"2,677"
420,DCBO.TO,Toronto,Canada,CAD,Technology,Software—Application,488
421,IMG.TO,Toronto,Canada,CAD,Basic Materials,Gold,"5,000"
422,AND.TO,Toronto,Canada,CAD,Healthcare,Medical Distribution,
423,IPCO.TO,Toronto,Georgia,CAD,Energy,Oil & Gas E&P,
424,CTS.TO,Toronto,Canada,CAD,Technology,Information Technology Services,
425,CEE.TO,Toronto,Jersey,CAD,Basic Materials,Gold,"3,128"
426,FIH-U.TO,Toronto,Canada,USD,Financial Services,Asset Management,10
427,SDE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
428,AX-PI.TO,Toronto,Canada,CAD,Real Estate,REIT—Diversified,206
429,LB.TO,Toronto,Canada,CAD,Financial Services,Banks—Regional,"2,871"
430,AFM.V,TSXV,Mauritius,CAD,Basic Materials,Other Industrial Metals & Mining,
