,tick,exchange,country_name,currency,sector,industry,fulltime_employees
664,1809.HK,HKSE,China,HKD,Consumer Cyclical,Auto Parts,"6,176"
665,6830.HK,HKSE,China,HKD,Consumer Cyclical,Auto Parts,"2,790"
666,1234.HK,HKSE,China,HKD,Consumer Cyclical,Apparel Manufacturing,"3,942"
667,0256.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Luxury Goods,"4,600"
668,0315.HK,HKSE,Hong Kong,HKD,Communication Services,Telecom Services,"1,702"
669,0207.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,"4,342"
670,1765.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"10,028"
671,0178.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Specialty Retail,"3,100"
672,1521.HK,HKSE,United States,HKD,Healthcare,Biotechnology,"1,322"
673,6608.HK,HKSE,China,HKD,Technology,Software—Infrastructure,"1,296"
674,0906.HK,HKSE,China,HKD,Consumer Cyclical,Packaging & Containers,"6,049"
675,1357.HK,HKSE,China,HKD,Communication Services,Internet Content & Information,"1,909"
676,0127.HK,HKSE,Hong Kong,HKD,Financial Services,Capital Markets,474
677,1257.HK,HKSE,Hong Kong,HKD,Industrials,Pollution & Treatment Controls,"3,889"
678,2337.HK,HKSE,China,HKD,Energy,Oil & Gas Refining & Marketing,"1,718"
679,0480.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,"1,546"
680,6999.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"1,473"
681,1890.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"3,413"
682,6677.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"7,027"
683,1558.HK,HKSE,China,HKD,Healthcare,Drug Manufacturers—Specialty & Generic,"3,616"
684,9982.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"1,238"
685,0098.HK,HKSE,China,HKD,Basic Materials,Aluminum,"8,854"
686,6996.HK,HKSE,China,HKD,Healthcare,Biotechnology,329
687,1948.HK,HKSE,China,HKD,Communication Services,Advertising Agencies,
688,0032.HK,HKSE,Hong Kong,HKD,Consumer Defensive,Education & Training Services,685
689,0808.HK,HKSE,Hong Kong,HKD,Real Estate,REIT—Diversified,
690,3382.HK,HKSE,Hong Kong,HKD,Industrials,Marine Shipping,"7,500"
691,0026.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,
692,0693.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Auto & Truck Dealerships,"5,105"
693,2217.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Restaurants,"3,045"
694,0520.HK,HKSE,China,HKD,Consumer Cyclical,Restaurants,"28,536"
695,1426.HK,HKSE,Hong Kong,HKD,Real Estate,REIT—Diversified,
696,1468.HK,HKSE,Hong Kong,HKD,Industrials,Conglomerates,72
697,1230.HK,HKSE,Hong Kong,HKD,Consumer Defensive,Packaged Foods,"2,858"
698,1848.HK,HKSE,Hong Kong,HKD,Industrials,Rental & Leasing Services,159
699,0258.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,
700,0279.HK,HKSE,Hong Kong,HKD,Financial Services,Financial Conglomerates,64
701,9991.HK,HKSE,China,HKD,Consumer Cyclical,Internet Retail,
702,1286.HK,HKSE,Hong Kong,HKD,Industrials,Specialty Industrial Machinery,"7,155"
703,0580.HK,HKSE,China,HKD,Industrials,Electrical Equipment & Parts,634
704,8279.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Gambling,131
705,6108.HK,HKSE,China,HKD,Healthcare,Pharmaceutical Retailers,28
706,1696.HK,HKSE,Israel,HKD,Healthcare,Medical Devices,703
707,1596.HK,HKSE,China,HKD,Industrials,Railroads,"1,364"
708,0330.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Apparel Retail,"2,260"
709,2448.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,80
710,2231.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"1,098"
711,0799.HK,HKSE,Singapore,HKD,Communication Services,Electronic Gaming & Multimedia,"3,101"
712,0251.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,160
713,0606.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"4,242"
714,0978.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,962
715,1057.HK,HKSE,China,HKD,Consumer Cyclical,Auto Parts,
716,1263.HK,HKSE,Hong Kong,HKD,Technology,Computer Hardware,"3,029"
717,1817.HK,HKSE,China,HKD,Consumer Cyclical,Apparel Retail,917
718,6855.HK,HKSE,China,HKD,Healthcare,Biotechnology,613
719,2190.HK,HKSE,China,HKD,Healthcare,Medical Devices,487
720,2001.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"8,647"
721,1681.HK,HKSE,China,HKD,Healthcare,Drug Manufacturers—Specialty & Generic,"2,768"
722,1034.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,79
723,1523.HK,HKSE,Hong Kong,HKD,Technology,Communication Equipment,190
724,6833.HK,HKSE,China,HKD,Communication Services,Advertising Agencies,108
725,0517.HK,HKSE,Hong Kong,HKD,Industrials,Marine Shipping,847
726,1902.HK,HKSE,China,HKD,Consumer Cyclical,Residential Construction,903
727,1760.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Auto Parts,986
728,3886.HK,HKSE,Hong Kong,HKD,Healthcare,Medical Care Facilities,"1,170"
729,1931.HK,HKSE,China,HKD,Healthcare,Medical Distribution,727
730,2342.HK,HKSE,Hong Kong,HKD,Technology,Communication Equipment,"5,500"
731,1122.HK,HKSE,Hong Kong,HKD,Industrials,Farm & Heavy Construction Machinery,"2,934"
732,1133.HK,HKSE,China,HKD,Industrials,Specialty Industrial Machinery,
733,2821.HK,HKSE,China,USD,,,
734,0488.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,"4,200"
735,1709.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Textile Manufacturing,64
736,3301.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"3,160"
737,1533.HK,HKSE,China,HKD,Consumer Defensive,Farm Products,
738,0975.HK,HKSE,Mongolia,HKD,Basic Materials,Coking Coal,"1,880"
739,6900.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"1,201"
740,1628.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"7,271"
741,0108.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate Services,377
742,1785.HK,HKSE,China,HKD,Industrials,Infrastructure Operations,"2,177"
743,0568.HK,HKSE,China,HKD,Energy,Oil & Gas Equipment & Services,"2,890"
744,1797.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"1,224"
745,1090.HK,HKSE,China,HKD,Basic Materials,Steel,"6,907"
746,1651.HK,HKSE,China,HKD,Industrials,Tools & Accessories,"1,987"
747,9911.HK,HKSE,China,HKD,Technology,Software—Application,515
748,6601.HK,HKSE,China,HKD,Consumer Defensive,Household & Personal Products,873
749,0662.HK,HKSE,Hong Kong,HKD,Financial Services,Insurance—Life,307
750,0596.HK,HKSE,Hong Kong,HKD,Technology,Software—Application,"5,838"
751,0807.HK,HKSE,Singapore,HKD,Utilities,Utilities—Regulated Water,"6,031"
752,3833.HK,HKSE,China,HKD,Basic Materials,Other Industrial Metals & Mining,"2,100"
753,0563.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,834
754,2126.HK,HKSE,China,HKD,Healthcare,Biotechnology,534
755,2552.HK,HKSE,China,HKD,Healthcare,Drug Manufacturers—Specialty & Generic,146
756,3318.HK,HKSE,Hong Kong,HKD,Basic Materials,Specialty Chemicals,"1,674"
757,1432.HK,HKSE,China,HKD,Consumer Defensive,Farm Products,"2,682"
758,2142.HK,HKSE,China,HKD,Healthcare,Biotechnology,
759,6166.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,744
760,6111.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,992
761,0382.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"4,900"
762,2322.HK,HKSE,Hong Kong,HKD,Industrials,Conglomerates,63
763,0163.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate Services,"1,200"
764,2215.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"2,801"
765,1543.HK,HKSE,China,HKD,Financial Services,Credit Services,309
766,1921.HK,HKSE,China,HKD,Energy,Oil & Gas Equipment & Services,"1,592"
767,1569.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"5,197"
768,0411.HK,HKSE,Hong Kong,HKD,Consumer Defensive,Packaged Foods,"1,687"
769,0622.HK,HKSE,Hong Kong,HKD,Financial Services,Capital Markets,33
770,2181.HK,HKSE,China,HKD,Healthcare,Biotechnology,484
771,1091.HK,HKSE,Hong Kong,HKD,Basic Materials,Other Industrial Metals & Mining,
772,2383.HK,HKSE,Hong Kong,HKD,Communication Services,Publishing,"1,200"
773,0798.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"7,799"
774,3329.HK,HKSE,Hong Kong,HKD,Financial Services,Financial Conglomerates,408
775,1970.HK,HKSE,China,HKD,Communication Services,Entertainment,104
776,1223.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Apparel Retail,389
777,1050.HK,HKSE,Hong Kong,HKD,Industrials,Metal Fabrication,"3,690"
778,1503.HK,HKSE,Hong Kong,HKD,Real Estate,REIT—Diversified,
779,1345.HK,HKSE,China,HKD,Healthcare,Pharmaceutical Retailers,255
780,1270.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Lodging,
781,1969.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"4,087"
782,0088.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,158
783,6628.HK,HKSE,China,HKD,Healthcare,Biotechnology,363
784,0451.HK,HKSE,Hong Kong,HKD,Utilities,Utilities—Renewable,896
785,9913.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,"1,197"
786,0468.HK,HKSE,China,HKD,Consumer Cyclical,Packaging & Containers,"1,754"
