,tick,exchange,country_name,currency,sector,industry,fulltime_employees
93,CIMSA.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,"1,091"
94,CRFSA.IS,Istanbul,Turkey,TRY,Consumer Defensive,Grocery Stores,"10,174"
95,KARSN.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Auto Manufacturers,"1,079"
96,KONYA.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,326
97,KARTN.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,299
98,ICBCT.IS,Istanbul,Turkey,TRY,Financial Services,Banks—Regional,831
99,LOGO.IS,Istanbul,Turkey,TRY,Technology,Software—Application,"1,255"
100,TSGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Office,11
101,VERUS.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,123
102,QUAGR.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,890
103,SRVGY.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Office,23
104,MAVI.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Apparel Retail,"5,111"
105,BTCIM.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,937
106,BRSAN.IS,Istanbul,Turkey,TRY,Basic Materials,Steel,"1,732"
107,AKCNS.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,987
108,MAGEN.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Renewable,64
109,IZMDC.IS,Istanbul,Turkey,TRY,Basic Materials,Steel,"1,843"
110,AGESA.IS,Istanbul,Turkey,TRY,Financial Services,Insurance—Diversified,
111,GWIND.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Renewable,50
112,GOZDE.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,4
113,AKFGY.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Hotel & Motel,20
114,OZKGY.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Residential,547
115,PAMEL.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Renewable,20
116,ODAS.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Regulated Electric,963
117,BERA.IS,Istanbul,Turkey,TRY,Industrials,Conglomerates,"3,784"
118,YGGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Retail,138
119,ALCAR.IS,Istanbul,Turkey,TRY,Industrials,Specialty Industrial Machinery,641
120,DOKTA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Auto Parts,"2,636"
121,ALKIM.IS,Istanbul,Turkey,TRY,Basic Materials,Paper & Paper Products,406
