,tick,exchange,country_name,currency,sector,industry,fulltime_employees
100,DROME.AT,Athens,Greece,EUR,,,
101,ILYDA.AT,Athens,Greece,EUR,,,
102,DOMIK.AT,Athens,Greece,EUR,,,
103,EPIL.AT,Athens,Greece,EUR,,,
104,KYRI.AT,Athens,Greece,EUR,,,
105,PRD.AT,Athens,Greece,EUR,,,
106,MPITR.AT,Athens,Greece,EUR,,,
107,XYLEK.AT,Athens,Greece,EUR,,,
108,CPI.AT,Athens,Greece,EUR,,,
109,EX.AT,Athens,Greece,EUR,,,
110,AKRIT.AT,Athens,Greece,EUR,,,
111,OPTRON.AT,Athens,Greece,EUR,,,
112,CNLCAP.AT,Athens,Greece,EUR,,,
113,EUROC.AT,Athens,Greece,EUR,,,
114,BIOT.AT,Athens,Greece,EUR,,,
115,MATHIO.AT,Athens,Greece,EUR,,,
116,ATEK.AT,Athens,Greece,EUR,,,
117,SPIR.AT,Athens,Greece,EUR,,,
118,DOPPLER.AT,Athens,Greece,EUR,,,
119,HAIDE.AT,Athens,Greece,EUR,,,
120,LANAC.AT,Athens,Greece,EUR,,,
121,FIER.AT,Athens,Greece,EUR,,,
122,LOGISMOS.AT,Athens,Greece,EUR,,,
123,INTET.AT,Athens,Greece,EUR,,,
124,VIS.AT,Athens,Greece,EUR,,,
125,PAIR.AT,Athens,Greece,EUR,,,
126,LEBEK.AT,Athens,Greece,EUR,,,
127,PROFK.AT,Athens,Greece,EUR,,,
128,YALCO.AT,Athens,Greece,EUR,,,
129,MIN.AT,Athens,Greece,EUR,,,
130,ATRUST.AT,Athens,Greece,EUR,,,
131,VIDAVO.AT,Athens,Greece,EUR,,,
132,ANDRO.AT,Athens,Greece,EUR,,,
133,BIOSK.AT,Athens,Greece,EUR,,,
134,SATOK.AT,Athens,Greece,EUR,,,
135,VARNH.AT,Athens,Greece,EUR,,,
136,DUR.AT,Athens,Greece,EUR,,,
137,KREKA.AT,Athens,Greece,EUR,,,
138,SBB1.AT,Athens,Greece,EUR,,,
139,ELHA.AT,Athens,Greece,EUR,,,
140,ELHAB1.AT,Athens,Greece,EUR,,,
141,NOVALB1.AT,Athens,Greece,EUR,,,
142,GEKTERNAB3.AT,Athens,Greece,EUR,,,
143,INLIF.AT,Athens,Greece,EUR,,,
144,KTILA.AT,Athens,Greece,EUR,,,
145,CAIROMEZ.AT,Athens,Cyprus,EUR,,,
146,PREMIA.AT,Athens,Cyprus,EUR,,,
147,CPLPB1.AT,Athens,Cyprus,EUR,,,
148,REALCONS.AT,Athens,Cyprus,EUR,,,
149,TITC.AT,Athens,Belgium,EUR,,,"5,247"
150,INTEK.AT,Athens,Belgium,EUR,,,
151,PREMIAB1.AT,Athens,Belgium,EUR,,,
152,PVMEZZ.AT,Athens,Belgium,EUR,,,
