Symbol
TYT.L
BHP.L
SHEL.L
AZN.L
BP-A.L
BP-B.L
HSBA.L
RIO.L
ULVR.L
DGE.L
GSK.L
BP.L
BATS.L
GLEN.L
AAL.L
REL.L
BNC.L
RKT.L
GACA.L
LSEG.L
NG.L
GACB.L
VOD.L
0R22.IL
0Z4S.IL
LLOY.L
CPG.L
0Q0C.L
MEL.L
PRU.L
0R2V.IL
EXPN.L
CRH.L
BARC.L
0RUK.IL
BA.L
FERG.L
NWG.L
0QYP.IL
AHT.L
TSCO.L
SSE.L
BT-A.L
0QIU.IL
WPM.L
STAN.L
SGRO.L
0RIH.IL
AV.L
0HD6.IL
IMB.L
CCL.L
LGEN.L
ANTO.L
FLTR.L
0RYA.IL
III.L
SMT.L
ABF.L
S32.L
SN.L
WPP.L
KNM.L
CRDA.L
0R0X.IL
0M2Z.IL
BNZL.L
RTO.L
HLMA.L
IHG.L
SPX.L
ENT.L
INF.L
SKG.L
ITRK.L
NXT.L
SDRC.L
SDR.L
OCDO.L
0HN0.IL
UU.L
RR.L
SVT.L
AVV.L
ADM.L
0R37.IL
JD.L
IAG.L
SGE.L
MNDI.L
STJ.L
PSN.L
0NC6.IL
BRBY.L
AV-A.L
PHNX.L
AV-B.L
MGGT.L
WISE.L
RICO.L
AUTO.L
CCH.L
DCC.L
PSON.L
0OIR.IL
AVST.L
WTB.L
PSH.L
FRES.L
SBRY.L
LAND.L
0XXT.IL
0XXV.IL
SMIN.L
MNG.L
AAF.L
MRO.L
BDEV.L
0NZF.IL
RMV.L
KGF.L
BME.L
INVR.L
EDV.L
0LCV.IL
0QZI.IL
ECM.L
0R0O.IL
0LOS.L
BLND.L
ICP.L
TW.L
0QZ0.IL
AIBG.L
HBR.L
CNA.L
BBOX.L
UTG.L
HL.L
BKG.L
HIK.L
HWDN.L
CTEC.L
SMDS.L
AUY.L
0R1W.IL
FCIT.L
EZJ.L
WEIR.L
ABDN.L
0NUG.L
0LEA.L
DPH.L
RCP.L
0KZC.L
0Q1F.IL
0NOF.IL
TUI.L
0N4T.IL
WIZZ.L
0R1M.IL
0R2Z.IL
TATE.L
UKW.L
DPLM.L
DLN.L
IGG.L
0O76.IL
JMAT.L
0O77.IL
0RHE.IL
IMI.L
DLG.L
0QR4.IL
0QQ6.L
0AAZ.IL
RMG.L
FRAS.L
HICL.L
0HTP.IL
0MHW.IL
INVP.L
HSV.L
CCC.L
PHLL.L
0Q16.IL
0HAU.IL
EMG.L
3IN.L
0R2Q.IL
0QOK.IL
HSX.L
DRX.L
BWY.L
0O84.IL
TRIG.L
ITV.L
ABC.L
SXS.L
SCT.L
MKS.L
DARK.L
0GUX.L
OMU.L
RSW.L
ATST.L
ONT.L
FUTR.L
0O86.L
0R87.IL
PNN.L
MDC.L
BYG.L
0JFF.L
0O87.IL
TPK.L
JET2.L
0QCV.IL
SAFE.L
INPP.L
0Q1N.IL
BC94.L
IWG.L
SSON.L
PCT.L
WOSG.L
LMP.L
BPT.L
ROR.L
0JN9.IL
OSB.L
0HC0.IL
0HN3.L
INCH.L
0TDD.L
VMUK.L
BEZ.L
0M42.IL
KOS.L
GAW.L
GFTU.L
0YSU.L
0HCI.IL
N91.L
MNKS.L
0QOS.IL
GRG.L
DOCS.L
0HBY.IL
0YXG.L
SHB.L
0QB8.IL
ULE.L
0R0H.L
BVIC.L
HCM.L
INDV.L
QLT.L
0QBO.IL
0R7S.L
0Q1S.IL
GRI.L
ROO.L
0QAH.IL
0HBP.IL
0Q15.IL
0YSV.L
WWH.L
ENOG.L
HAS.L
0RH0.IL
DNLM.L
0QZ6.IL
FEVR.L
HGT.L
0K9E.L
HVPE.L
CLDN.L
ITM.L
0Y0Y.L
QQ.L
VTY.L
0RQ6.IL
WTAN.L
SMWH.L
AGR.L
PHP.L
0NMK.IL
RDW.L
0R2B.L
0QLR.IL
KWS.L
0NZM.IL
CTY.L
0R7R.IL
SSPG.L
CWK.L
0RQC.L
SFOR.L
0RQD.IL
0G8C.IL
FGT.L
SRP.L
PNL.L
VVO.L
0R2F.IL
SEQI.L
GPE.L
0H6T.IL
CBG.L
0RQP.IL
GNS.L
0Q11.IL
RWS.L
0QYJ.IL
TEM.L
MRC.L
0TDF.L
0R2E.L
SONG.L
0A2S.IL
PTEC.L
0MGB.IL
0R2H.L
PIN.L
0NC5.L
0R1F.IL
ASHM.L
BBY.L
THG.L
TGA.L
0R08.L
SVS.L
0M8V.IL
BAB.L
DOM.L
KNOS.L
PAGE.L
GBG.L
0H6X.IL
VCT.L
BRW.L
MYI.L
0QYU.L
VEIL.L
PLUS.L
0JVQ.L
0R2N.IL
0KCK.IL
PETS.L
0YZ2.IL
0M2B.IL
BUR.L
ASCL.L
0A2R.IL
0QZD.IL
DATA.L
SNN.L
0Y6X.L
JAM.L
NEX.L
TRY.L
YOU.L
NETW.L
SIR.L
ASC.L
0R3C.IL
BNKR.L
SYNT.L
SPT.L
SRE.L
CAPC.L
LXI.L
MAB.L
0A28.IL
0A2V.IL
0M32.L
IEM.L
BREE.L
HON.L
0MCK.IL
0R0T.IL
TRN.L
RSAB.L
BRWM.L
0HRS.L
WG.L
CWR.L
0OAW.IL
HMSO.L
0NNF.IL
OXIG.L
0HG8.L
0AI4.IL
MCRO.L
RAT.L
NFC.L
JET.L
0HV2.IL
OTV2.L
0R2P.L
0YIK.L
0Q4U.IL
MSLH.L
0HW4.L
POLY.L
0A30.IL
0YAL.IL
0O59.IL
0M5J.IL
0LD8.L
IHP.L
CSP.L
GLO.L
0R3E.L
TTE.L
JMG.L
FEV.L
BHMG.L
LTG.L
KAPE.L
CVSG.L
0A2W.IL
0Z4I.L
FCSS.L
WKP.L
GAMA.L
0O7D.IL
SUPR.L
PAG.L
SEIT.L
0GO4.IL
BOY.L
0A22.IL
BBGI.L
0NNR.IL
ASL.L
0KTI.L
TEP.L
IPX.L
FDM.L
HTWS.L
UKCM.L
DGED.L
0GWB.IL
HRI.L
IBM.L
0HEU.L
BYIT.L
GEC.L
0NW4.IL
0R3G.IL
RHIM.L
SMS.L
0MCJ.L
JTC.L
SYNC.L
0R78.IL
0RJI.IL
GEN.L
AJB.L
0JOQ.IL
PANR.L
GROW.L
HILS.L
CURY.L
BOO.L
0MHU.IL
0H13.IL
0NPL.IL
CGT.L
0KOD.L
MGNS.L
0OJC.IL
EDIN.L
JUP.L
CKN.L
BOE.L
0QZA.L
TCAP.L
HFG.L
ATG.L
0R2L.L
0HKP.L
ATT.L
CEY.L
0QZZ.L
ERM.L
JHD.L
0UKI.L
GCP.L
FXPO.L
0R31.IL
CHRY.L
BIFF.L
MUT.L
SQZ.L
0R9U.IL
0R1A.IL
BBH.L
SEPL.L
REDD.L
BPCP.L
AML.L
0HJI.L
DEC.L
AGT.L
0JTM.L
ESNT.L
0H2Z.IL
AWE.L
0P6N.IL
